full_name,position,salary,team,opp,Slate,game_date,Projection,Floor,Ceiling,avg_DKPts,RosterPercent,proj_team_score,total_line,spread_line,Adj_opp_Rank,UpsideProb,Leverage
Khalil Herbert,RB,5060.0,CHI,SF,Main,Sunday 22-09-11 12:00 PM,5.5537888201108245,2.5,11.6,2.7750000000000004,1.0,17.928571428571427,42.285714285714285,6.428571428571429,2.0,0.0,0.0
Kenneth Gainwell,RB,4460.0,PHI,DET,Main,Sunday 22-09-11 01:00 PM,8.023307166302253,5.0,14.6,6.912500000000001,3.9239330534369876,25.25,46.5,-4.0,23.0,0.02,0.12368163397549493
Michael Carter,RB,4700.0,NYJ,BAL,Main,Sunday 22-09-11 01:00 PM,12.169672005244665,6.8,19.2,11.912500000000001,2.919848806698134,20.285714285714285,45.285714285714285,4.714285714285714,10.0,0.12,0.9972813329502931
Avery Williams,RB,4000.0,ATL,NO,Main,Sunday 22-09-11 01:00 PM,3.671728590705975,3.6194368131868133,9.943280677655677,,1.0,18.964285714285715,42.142857142857146,4.214285714285714,4.0,0.0461893315018315,1.120826742382903
Travis Etienne,RB,4000.0,JAX,WAS,Main,Sunday 22-09-11 01:00 PM,4.47804577950621,3.4997668997669,9.479013694638693,,1.0,20.107142857142858,44.07142857142857,3.857142857142857,16.0,0.05484775641025641,1.3309314109012618
Trey Sermon,RB,4600.0,SF,CHI,Main,Sunday 22-09-11 12:00 PM,4.6012518247899274,1.5,8.7,3.4375,2.310887318565288,24.357142857142858,42.285714285714285,-6.428571428571429,22.0,0.0,0.0
Javonte Williams,RB,5240.0,DEN,SEA,Full,Monday 22-09-12 05:15 PM,12.67402850935992,8.9,20.6,14.475000000000001,13.21185593051363,22.928571428571427,41.714285714285715,-4.142857142857143,31.0,0.1,0.18366778074633158
Tyler Badie,RB,4000.0,BAL,NYJ,Main,Sunday 22-09-11 01:00 PM,4.61504435634816,4.156238553113553,10.364365842490843,,1.7918863143395214,25.0,45.285714285714285,-4.714285714285714,32.0,0.04846955128205128,0.6563800223427757
Trestan Ebner,RB,4000.0,CHI,SF,Main,Sunday 22-09-11 12:00 PM,3.8375566812190596,3.6439102564102566,10.57451923076923,,1.0384976921962323,17.928571428571427,42.285714285714285,6.428571428571429,2.0,0.07047722416472416,1.6467969821170834
B.J. Baylor,RB,4000.0,GB,MIN,Main,Sunday 22-09-11 03:25 PM,3.422489109464765,4.3471153846153845,10.710714285714285,,1.0,25.107142857142858,48.714285714285715,-1.5,11.0,0.07900974025974025,1.9172442404439767
Tyler Goodson,RB,4000.0,GB,MIN,Main,Sunday 22-09-11 03:25 PM,3.422489109464765,4.3471153846153845,10.710714285714285,,1.0,25.107142857142858,48.714285714285715,-1.5,11.0,0.07900974025974025,1.9172442404439767
Kennedy Brooks,RB,4000.0,PHI,DET,Main,Sunday 22-09-11 01:00 PM,3.7986702481030257,3.887651098901099,10.611015442890443,,1.0,25.25,46.5,-4.0,23.0,0.04669289044289044,1.1330460646626053
Zonovan Knight,RB,4000.0,NYJ,BAL,Main,Sunday 22-09-11 01:00 PM,3.1019385889806497,2.989277389277389,8.586079545454545,,1.0,20.285714285714285,45.285714285714285,4.714285714285714,10.0,0.031003663003663,0.752332486235594
Ricky Person,RB,4000.0,BAL,NYJ,Main,Sunday 22-09-11 01:00 PM,4.61504435634816,4.156238553113553,10.364365842490843,,1.7918863143395214,25.0,45.285714285714285,-4.714285714285714,32.0,0.04846955128205128,0.6563800223427757
Isiah Pacheco,RB,4000.0,KC,ARI,Main,Sunday 22-09-11 01:25 PM,3.4067794951942236,4.698214285714286,11.842321428571429,,1.0,28.0,53.142857142857146,-2.857142857142857,7.0,0.07588690476190477,1.8414657560141283
Jerrion Ealy,RB,4000.0,KC,ARI,Main,Sunday 22-09-11 01:25 PM,3.4067794951942236,4.698214285714286,11.842321428571429,,1.0,28.0,53.142857142857146,-2.857142857142857,7.0,0.07588690476190477,1.8414657560141283
Tayon Fleet-Davis,RB,4000.0,KC,ARI,Main,Sunday 22-09-11 01:25 PM,3.4067794951942236,4.698214285714286,11.842321428571429,,1.0,28.0,53.142857142857146,-2.857142857142857,7.0,0.07588690476190477,1.8414657560141283
De'Montre Tuggle,RB,4000.0,CHI,SF,Main,Sunday 22-09-11 12:00 PM,3.8375566812190596,3.6439102564102566,10.57451923076923,,1.0384976921962323,17.928571428571427,42.285714285714285,6.428571428571429,2.0,0.07047722416472416,1.6467969821170834
Mataeo Durant,RB,4000.0,PIT,CIN,Main,Sunday 22-09-11 01:00 PM,3.6312533484628946,4.450194597069597,10.244917582417584,,1.1487504779918618,19.071428571428573,44.5,6.357142857142857,20.0,0.049965659340659344,1.0554622997740593
Jaylen Warren,RB,4000.0,PIT,CIN,Main,Sunday 22-09-11 01:00 PM,3.6312533484628946,4.450194597069597,10.244917582417584,,1.1487504779918618,19.071428571428573,44.5,6.357142857142857,20.0,0.049965659340659344,1.0554622997740593
John Lovett,RB,4000.0,CAR,CLE,Main,Sunday 22-09-11 01:00 PM,3.336181245183633,4.012099358974359,10.283665293040293,,1.0,19.45,43.2,4.3,14.0,0.08049606643356644,1.9533113163110951
James Cook,RB,4000.0,BUF,LA,Full,Thursday 22-09-08 05:20 PM,4.2843006385944635,5.410460372960373,12.771445221445221,,1.0,26.0,52.07142857142857,0.07142857142857142,13.0,0.09998625679875679,2.4262587668402884
Rachaad White,RB,4000.0,TB,DAL,Full,Sunday 22-09-11 07:20 PM,8.083029227278338,5.351426282051282,13.664260531135533,,1.0,27.071428571428573,51.785714285714285,-2.357142857142857,1.0,0.10703388278388279,2.5972759133891326
Dameon Pierce,RB,4000.0,HOU,IND,Main,Sunday 22-09-11 12:00 PM,3.456255280789536,3.0792497086247086,9.658243006993008,,1.0,18.5,44.714285714285715,7.714285714285714,8.0,0.03692919580419579,0.8961210064362135
Tyler Allgeier,RB,4000.0,ATL,NO,Main,Sunday 22-09-11 01:00 PM,3.671728590705975,3.6194368131868133,9.943280677655677,,1.0,18.964285714285715,42.142857142857146,4.214285714285714,4.0,0.0461893315018315,1.120826742382903
Snoop Conner,RB,4000.0,JAX,WAS,Main,Sunday 22-09-11 01:00 PM,4.47804577950621,3.4997668997669,9.479013694638693,,1.0,20.107142857142858,44.07142857142857,3.857142857142857,16.0,0.05484775641025641,1.3309314109012618
Jerome Ford,RB,4000.0,CLE,CAR,Main,Sunday 22-09-11 01:00 PM,4.084460639768564,3.99333479020979,11.15313956876457,,1.0,23.75,43.2,-4.3,6.0,0.05266244172494173,1.2779027339279727
Ty Chandler,RB,4000.0,MIN,GB,Main,Sunday 22-09-11 03:25 PM,5.049620998584113,5.67477904040404,12.868661616161617,,1.0,23.607142857142858,48.714285714285715,1.5,18.0,0.08862626262626264,2.1505980277074754
Kevin Harris,RB,4000.0,NE,MIA,Main,Sunday 22-09-11 01:00 PM,3.554142158723513,4.4931148018648015,11.319676573426573,,1.0,20.964285714285715,44.714285714285715,2.7857142857142856,5.0,0.037934149184149175,0.9205071273536634
Keaontay Ingram,RB,4000.0,ARI,KC,Main,Sunday 22-09-11 01:25 PM,4.771912316841452,4.149074883449884,10.793560606060607,,1.0,25.142857142857142,53.142857142857146,2.857142857142857,17.0,0.053917395104895106,1.3083553354911668
Brittain Brown,RB,4000.0,LV,LAC,Main,Sunday 22-09-11 01:25 PM,5.8282178079267695,4.658643648018648,11.961507867132868,,1.394780422992719,23.821428571428573,51.642857142857146,4.0,29.0,0.0637913752913753,1.1098209788181292
Zander Horvath,RB,4000.0,LAC,LV,Main,Sunday 22-09-11 01:25 PM,3.7667593434161986,4.82412629037629,11.343611804861805,,1.0,27.821428571428573,51.642857142857146,-4.0,24.0,0.07519925907425908,1.8247793989932002
Zaquandre White,RB,4000.0,MIA,NE,Main,Sunday 22-09-11 01:00 PM,3.468817245327014,4.2423168498168495,11.423608058608059,,1.0,23.75,44.714285714285715,-2.7857142857142856,27.0,0.06702014652014651,1.6263056869576495
D'vonte Price,RB,4000.0,IND,HOU,Main,Sunday 22-09-11 12:00 PM,3.660891817797202,4.814481351981352,12.33254662004662,,1.5072509954435516,26.214285714285715,44.714285714285715,-7.714285714285714,30.0,0.0761509324009324,1.2259886613767006
C.J. Verdell,RB,4000.0,IND,HOU,Main,Sunday 22-09-11 12:00 PM,3.660891817797202,4.814481351981352,12.33254662004662,,1.5072509954435516,26.214285714285715,44.714285714285715,-7.714285714285714,30.0,0.0761509324009324,1.2259886613767006
Jashaun Corbin,RB,4000.0,NYG,TEN,Main,Sunday 22-09-11 03:25 PM,3.2095760011684695,3.2109990009990006,9.202179695304695,,1.0,18.821428571428573,44.142857142857146,6.5,15.0,0.04017411754911755,0.9748620262863036
Shermari Jones,RB,4000.0,CIN,PIT,Main,Sunday 22-09-11 01:00 PM,5.652994847460721,4.907255244755245,12.36705273892774,,1.2443057336285568,25.428571428571427,44.5,-6.357142857142857,28.0,0.0867087703962704,1.690957658424741
Raheem Blackshear,RB,4000.0,BUF,LA,Full,Thursday 22-09-08 05:20 PM,4.2843006385944635,5.410460372960373,12.771445221445221,,1.0,26.0,52.07142857142857,0.07142857142857142,13.0,0.09998625679875679,2.4262587668402884
Greg Bell,RB,4000.0,DET,PHI,Main,Sunday 22-09-11 01:00 PM,3.324828975430299,3.147727272727273,9.03677398989899,,1.0,21.25,46.5,4.0,21.0,0.02893939393939394,0.7022410929316066
Tyreik Mcallister,RB,4000.0,DEN,SEA,Full,Monday 22-09-12 05:15 PM,3.5656680852853015,4.124542124542124,10.628994963369964,,2.349819567173191,22.928571428571427,41.714285714285715,-4.142857142857143,31.0,0.04560606060606061,0.4709608990585348
Leddie Brown,RB,4000.0,LAC,LV,Main,Sunday 22-09-11 01:25 PM,3.7667593434161986,4.82412629037629,11.343611804861805,,1.0,27.821428571428573,51.642857142857146,-4.0,24.0,0.07519925907425908,1.8247793989932002
Kevin Marks,RB,4000.0,LAC,LV,Main,Sunday 22-09-11 01:25 PM,3.7667593434161986,4.82412629037629,11.343611804861805,,1.0,27.821428571428573,51.642857142857146,-4.0,24.0,0.07519925907425908,1.8247793989932002
Bryant Koback,RB,4000.0,MIN,GB,Main,Sunday 22-09-11 03:25 PM,5.049620998584113,5.67477904040404,12.868661616161617,,1.0,23.607142857142858,48.714285714285715,1.5,18.0,0.08862626262626264,2.1505980277074754
Sincere McCormick,RB,4000.0,LV,LAC,Main,Sunday 22-09-11 01:25 PM,5.8282178079267695,4.658643648018648,11.961507867132868,,1.394780422992719,23.821428571428573,51.642857142857146,4.0,29.0,0.0637913752913753,1.1098209788181292
Jordan Mason,RB,4000.0,SF,CHI,Main,Sunday 22-09-11 12:00 PM,3.52765154862326,3.972596153846154,10.99959935897436,,1.0,24.357142857142858,42.285714285714285,-6.428571428571429,22.0,0.058477564102564106,1.4190120433538944
Abram Smith,RB,4000.0,NO,ATL,Main,Sunday 22-09-11 01:00 PM,3.4122592399076077,2.7005151098901097,8.432653804528805,,1.0,23.178571428571427,42.142857142857146,-4.214285714285714,19.0,0.02926739926739927,0.7102004448277879
Ronnie Rivers,RB,4000.0,ARI,KC,Main,Sunday 22-09-11 01:25 PM,4.771912316841452,4.149074883449884,10.793560606060607,,1.0,25.142857142857142,53.142857142857146,2.857142857142857,17.0,0.053917395104895106,1.3083553354911668
Malik Davis,RB,4000.0,DAL,TB,Full,Sunday 22-09-11 07:20 PM,6.492642935928029,5.423224067599067,13.025796911421912,,1.1727113841386698,24.714285714285715,51.785714285714285,2.357142857142857,12.0,0.09019318181818181,1.866291056021307
Julius Chestnut,RB,4000.0,TEN,NYG,Main,Sunday 22-09-11 03:25 PM,3.4221763558468354,3.2487325174825172,9.390916375291376,,1.0,25.321428571428573,44.142857142857146,-6.5,26.0,0.042189269064269064,1.023761536945939
Aaron Shampklin,RB,4000.0,DAL,TB,Full,Sunday 22-09-11 07:20 PM,6.492642935928029,5.423224067599067,13.025796911421912,,1.1727113841386698,24.714285714285715,51.785714285714285,2.357142857142857,12.0,0.09019318181818181,1.866291056021307
Hassan Haskins,RB,4000.0,TEN,NYG,Main,Sunday 22-09-11 03:25 PM,3.422176355846837,3.2487325174825172,9.390916375291376,,1.0,25.321428571428573,44.142857142857146,-6.5,26.0,0.042189269064269064,1.023761536945939
T.J. Pledger,RB,4000.0,ARI,KC,Main,Sunday 22-09-11 01:25 PM,4.771912316841427,4.149074883449884,10.793560606060607,,1.0,25.142857142857142,53.142857142857146,2.857142857142857,17.0,0.053917395104895106,1.3083553354911668
Brian Robinson,RB,4000.0,WAS,JAX,Main,Sunday 22-09-11 01:00 PM,3.153758389876233,3.652396561771562,10.289685314685315,,1.0,23.964285714285715,44.07142857142857,-3.857142857142857,25.0,0.050885780885780885,1.234790419548689
Tom Brady,QB,7560.0,TB,DAL,Full,Sunday 22-09-11 07:20 PM,20.80196099356739,14.5,33.2,22.189999999999998,3.4352939171582495,27.071428571428573,51.785714285714285,-2.357142857142857,4.0,0.2,1.0017578525881596
Aaron Rodgers,QB,7180.0,GB,MIN,Main,Sunday 22-09-11 03:25 PM,19.04478867455985,14.1,29.6,23.205000000000002,1.0,25.107142857142858,48.714285714285715,-1.5,16.0,0.13,2.23686622735005
Matt Ryan,QB,5420.0,IND,HOU,Main,Sunday 22-09-11 12:00 PM,13.939966620949589,7.9,21.4,9.4925,1.0,26.214285714285715,44.714285714285715,-7.714285714285714,13.0,0.03,0.5161998986192422
Joe Flacco,QB,4740.0,NYJ,BAL,Main,Sunday 22-09-11 01:00 PM,8.580058911237808,5.3,17.7,10.855,1.0,20.285714285714285,45.285714285714285,4.714285714285714,29.0,0.01,0.17206663287308077
Chad Henne,QB,4020.0,KC,ARI,Main,Sunday 22-09-11 01:25 PM,5.540708776158596,1.5,10.8,3.4125000000000005,1.0,28.0,53.142857142857146,-2.857142857142857,14.0,0.0,0.0
Josh Johnson,QB,4360.0,DEN,SEA,Full,Monday 22-09-12 05:15 PM,7.89036171105263,6.1,21.7,11.935,1.0,22.928571428571427,41.714285714285715,-4.142857142857143,22.0,0.08,1.3765330629846462
Matthew Stafford,QB,6960.0,LA,BUF,Full,Thursday 22-09-08 05:20 PM,19.68149522691332,13.6,26.1,17.7,1.0,26.071428571428573,52.07142857142857,-0.07142857142857142,1.0,0.05,0.8603331643654039
Colt McCoy,QB,4360.0,ARI,KC,Main,Sunday 22-09-11 01:25 PM,6.419504672329857,1.7,12.8,5.5875,4.617061413392472,25.142857142857142,53.142857142857146,2.857142857142857,32.0,0.0,0.0
Blaine Gabbert,QB,4340.0,TB,DAL,Full,Sunday 22-09-11 07:20 PM,5.432879786610904,0.5,7.0,2.0649999999999995,1.0583488657552924,27.071428571428573,51.785714285714285,-2.357142857142857,4.0,0.0,0.0
Andy Dalton,QB,5280.0,NO,ATL,Main,Sunday 22-09-11 01:00 PM,10.332443579287158,6.8,20.8,10.955,1.0,23.178571428571427,42.142857142857146,-4.214285714285714,24.0,0.03,0.5161998986192422
Tyrod Taylor,QB,5220.0,NYG,TEN,Main,Sunday 22-09-11 03:25 PM,9.178689389524964,3.0,14.4,11.12,1.0,18.821428571428573,44.142857142857146,6.5,17.0,0.0,0.0
Russell Wilson,QB,6700.0,DEN,SEA,Full,Monday 22-09-12 05:15 PM,15.246782534998893,10.5,25.1,16.4725,1.0,22.928571428571427,41.714285714285715,-4.142857142857143,22.0,0.06,1.0323997972384844
Kirk Cousins,QB,6260.0,MIN,GB,Main,Sunday 22-09-11 03:25 PM,15.686888799628086,13.4,26.0,18.627499999999998,1.0,23.607142857142858,48.714285714285715,1.5,30.0,0.07,1.2044664301115655
Ryan Tannehill,QB,6040.0,TEN,NYG,Main,Sunday 22-09-11 03:25 PM,16.72065030055518,9.5,24.7,15.059999999999999,1.0,25.321428571428573,44.142857142857146,-6.5,18.0,0.07,1.2044664301115655
Ryan Griffin,QB,4400.0,TB,DAL,Full,Sunday 22-09-11 07:20 PM,7.206700514719925,5.351426282051282,13.664260531135533,,2.3538887583050183,27.071428571428573,51.785714285714285,-2.357142857142857,4.0,0.10703388278388279,0.7824056998860198
Matt Barkley,QB,4480.0,BUF,LA,Full,Thursday 22-09-08 05:20 PM,7.383107952813198,2.3,17.2,4.54,1.0,26.0,52.07142857142857,0.07142857142857142,6.0,0.02,0.34413326574616154
Geno Smith,QB,4720.0,SEA,DEN,Full,Monday 22-09-12 05:15 PM,7.455833659689824,2.4,12.5,6.345,1.0,18.785714285714285,41.714285714285715,4.142857142857143,9.0,0.0,0.0
Teddy Bridgewater,QB,5560.0,MIA,NE,Main,Sunday 22-09-11 01:00 PM,9.207557355843731,8.1,20.6,12.805,1.0,23.75,44.714285714285715,-2.7857142857142856,2.0,0.02,0.34413326574616154
Derek Carr,QB,5760.0,LV,LAC,Main,Sunday 22-09-11 01:25 PM,15.236189767972737,9.6,21.1,12.940000000000001,1.0,23.821428571428573,51.642857142857146,4.0,8.0,0.02,0.34413326574616154
Jimmy Garoppolo,QB,5600.0,SF,CHI,Main,Sunday 22-09-11 12:00 PM,12.675619225062947,9.5,21.9,15.405000000000001,1.0,24.357142857142858,42.285714285714285,-6.428571428571429,10.0,0.03,0.5161998986192422
Jameis Winston,QB,5740.0,NO,ATL,Main,Sunday 22-09-11 01:00 PM,17.6978548162562,6.3,28.0,14.692499999999999,1.0,23.178571428571427,42.142857142857146,-4.214285714285714,24.0,0.16,2.7530661259692923
Trevor Siemian,QB,4940.0,CHI,SF,Main,Sunday 22-09-11 12:00 PM,9.05876116437207,5.5,18.5,11.540000000000001,1.0,17.928571428571427,42.285714285714285,6.428571428571429,5.0,0.02,0.34413326574616154
Sean Mannion,QB,4300.0,MIN,GB,Main,Sunday 22-09-11 03:25 PM,5.0001516181485,0.0,5.1,2.285,1.0,23.607142857142858,48.714285714285715,1.5,30.0,0.0,0.0
Marcus Mariota,QB,4480.0,ATL,NO,Main,Sunday 22-09-11 01:00 PM,7.109295259726842,3.1,14.0,1.3825000000000003,1.0,18.964285714285715,42.142857142857146,4.214285714285714,7.0,0.0,0.0
Brandon Allen,QB,4740.0,CIN,PIT,Main,Sunday 22-09-11 01:00 PM,5.805402119730757,1.9,13.9,4.8500000000000005,1.0,25.428571428571427,44.5,-6.357142857142857,15.0,0.0,0.0
Jeff Driskel,QB,4880.0,HOU,IND,Main,Sunday 22-09-11 12:00 PM,7.967669080648027,6.1,18.2,11.33,1.0,18.5,44.714285714285715,7.714285714285714,27.0,0.01,0.17206663287308077
Kevin Hogan,QB,4620.0,HOU,IND,Main,Sunday 22-09-11 12:00 PM,6.718567576408428,3.4,15.7,7.205,1.0,18.5,44.714285714285715,7.714285714285714,27.0,0.01,0.17206663287308077
Nate Sudfeld,QB,3175.0,SF,CHI,Main,Sunday 22-09-11 12:00 PM,4.594386463745669,0.5,6.5,2.5300000000000002,1.0,24.357142857142858,42.285714285714285,-6.428571428571429,10.0,0.0,0.0
Carson Wentz,QB,5680.0,WAS,JAX,Main,Sunday 22-09-11 01:00 PM,13.375057049089023,8.9,22.3,11.6,1.0,23.964285714285715,44.07142857142857,-3.857142857142857,31.0,0.04,0.6882665314923231
Dak Prescott,QB,6680.0,DAL,TB,Full,Sunday 22-09-11 07:20 PM,16.449320512330598,12.7,30.1,19.1575,1.0,24.714285714285715,51.785714285714285,2.357142857142857,20.0,0.16,2.7530661259692923
Jared Goff,QB,5260.0,DET,PHI,Main,Sunday 22-09-11 01:00 PM,12.388425836989766,7.9,20.6,13.250000000000004,1.0,21.25,46.5,4.0,19.0,0.02,0.34413326574616154
Jacoby Brissett,QB,4960.0,CLE,CAR,Main,Sunday 22-09-11 01:00 PM,6.77990999990232,1.6,11.7,6.057500000000001,1.0,23.75,43.2,-4.3,3.0,0.0,0.0
Deshaun Watson,QB,6860.0,CLE,CAR,Main,Sunday 22-09-11 01:00 PM,19.9619475203041,16.6,31.0,25.517500000000002,1.0,23.75,43.2,-4.3,3.0,0.17,2.925132758842373
Davis Webb,QB,4000.0,NYG,TEN,Main,Sunday 22-09-11 03:25 PM,6.796637077087835,3.2109990009990006,9.202179695304695,,1.0,18.821428571428573,44.142857142857146,6.5,17.0,0.04017411754911755,0.6912625135324001
Mitchell Trubisky,QB,4560.0,PIT,CIN,Main,Sunday 22-09-11 01:00 PM,7.271666981893926,5.0,20.4,5.47,1.0,19.071428571428573,44.5,6.357142857142857,23.0,0.05,0.8603331643654039
Patrick Mahomes,QB,8000.0,KC,ARI,Main,Sunday 22-09-11 01:25 PM,18.646048504120863,13.4,31.4,22.565,2.266640334299632,28.0,53.142857142857146,-2.857142857142857,14.0,0.14,1.0627768436704652
C.J. Beathard,QB,4620.0,JAX,WAS,Main,Sunday 22-09-11 01:00 PM,7.466809402202773,4.8,19.1,6.745,1.9244219816705534,20.107142857142858,44.07142857142857,3.857142857142857,28.0,0.03,0.2682363346167658
Joshua Dobbs,QB,4340.0,CLE,CAR,Main,Sunday 22-09-11 01:00 PM,4.19262917844308,0.0,1.9,0.5571428571428572,1.0,23.75,43.2,-4.3,3.0,0.0,0.0
Nathan Peterman,QB,4060.0,CHI,SF,Main,Sunday 22-09-11 12:00 PM,7.056992298576841,0.8,8.6,3.615,1.0,17.928571428571427,42.285714285714285,6.428571428571429,5.0,0.0,0.0
Kurt Benkert,QB,4000.0,GB,MIN,Main,Sunday 22-09-11 03:25 PM,6.358688302668602,4.3471153846153845,10.710714285714285,,2.2831982890954743,25.107142857142858,48.714285714285715,-1.5,16.0,0.07900974025974025,0.5954340468630979
Mike White,QB,4850.0,NYJ,BAL,Main,Sunday 22-09-11 01:00 PM,9.19107031909119,4.1,21.8,12.375,1.2454546661833081,20.285714285714285,45.285714285714285,4.714285714285714,29.0,0.07,0.9670897406508171
Danny Etling,QB,5000.0,GB,MIN,Main,Sunday 22-09-11 03:25 PM,9.21750343163777,4.3471153846153845,10.710714285714285,,3.887465768861218,25.107142857142858,48.714285714285715,-1.5,16.0,0.07900974025974025,0.34971214613814217
Logan Woodside,QB,4160.0,TEN,NYG,Main,Sunday 22-09-11 03:25 PM,4.178160571618793,0.0,0.9,0.1125,1.0,25.321428571428573,44.142857142857146,-6.5,18.0,0.0,0.0
Mason Rudolph,QB,4320.0,PIT,CIN,Main,Sunday 22-09-11 01:00 PM,7.0504973617299855,2.8,15.4,6.027500000000001,1.0,19.071428571428573,44.5,6.357142857142857,23.0,0.01,0.17206663287308077
Lamar Jackson,QB,7660.0,BAL,NYJ,Main,Sunday 22-09-11 01:00 PM,18.025335596723753,14.7,34.5,19.72,1.0,25.0,45.285714285714285,-4.714285714285714,26.0,0.23,3.957532556080858
Baker Mayfield,QB,5640.0,CLE,CAR,Main,Sunday 22-09-11 01:00 PM,10.286152495478701,8.0,19.0,11.6375,1.0,23.75,43.2,-4.3,3.0,0.01,0.17206663287308077
Josh Allen,QB,7800.0,BUF,LA,Full,Thursday 22-09-08 05:20 PM,22.325598230897356,17.0,34.8,24.5425,1.0,26.0,52.07142857142857,0.07142857142857142,6.0,0.24,4.129599188953938
Sam Darnold,QB,5300.0,CAR,CLE,Main,Sunday 22-09-11 01:00 PM,14.031708591367064,8.4,21.7,8.400000000000002,1.0,19.45,43.2,4.3,11.0,0.04,0.6882665314923231
Jake Browning,QB,5000.0,CIN,PIT,Main,Sunday 22-09-11 01:00 PM,6.787380456766724,4.907255244755245,12.36705273892774,,1.4484429261666811,25.428571428571427,44.5,-6.357142857142857,15.0,0.0867087703962704,1.0300499863074628
Trace McSorley,QB,4033.3333333333335,ARI,KC,Main,Sunday 22-09-11 01:25 PM,5.459429988260489,1.3,7.3,3.0999999999999996,3.4242405932436712,25.142857142857142,53.142857142857146,2.857142857142857,32.0,0.0,0.0
John Lovett,QB,2500.0,MIA,NE,Main,Sunday 22-09-11 01:00 PM,5.736965664469175,4.2423168498168495,11.423608058608059,,1.0,23.75,44.714285714285715,-2.7857142857142856,2.0,0.06702014652014651,1.1531930946382132
Kyler Murray,QB,7820.0,ARI,KC,Main,Sunday 22-09-11 01:25 PM,19.357699081895813,12.9,30.8,19.2975,1.0678565299678109,25.142857142857142,53.142857142857146,2.857142857142857,32.0,0.13,2.094725428534372
Will Grier,QB,4450.0,DAL,TB,Full,Sunday 22-09-11 07:20 PM,5.7654216793256925,5.423224067599067,13.025796911421912,,1.0,24.714285714285715,51.785714285714285,2.357142857142857,20.0,0.09019318181818181,1.5519237103564114
Jarrett Stidham,QB,4920.0,LV,LAC,Main,Sunday 22-09-11 01:25 PM,5.357358739276364,0.1,4.6,1.7725,1.6721660368386808,23.821428571428573,51.642857142857146,4.0,8.0,0.0,0.0
Easton Stick,QB,4000.0,LAC,LV,Main,Sunday 22-09-11 01:25 PM,6.987294657930016,4.82412629037629,11.343611804861805,,1.0,27.821428571428573,51.642857142857146,-4.0,12.0,0.07519925907425908,1.2939283303458224
Gardner Minshew,QB,4880.0,PHI,DET,Main,Sunday 22-09-11 01:00 PM,9.044251014623464,9.3,24.4,12.3525,1.0,25.25,46.5,-4.0,25.0,0.1,1.7206663287308077
Drew Lock,QB,4860.0,SEA,DEN,Full,Monday 22-09-12 05:15 PM,12.189434332294807,8.2,24.2,11.695,1.0,18.785714285714285,41.714285714285715,4.142857142857143,9.0,0.11,1.8927329616038884
Daniel Jones,QB,5520.0,NYG,TEN,Main,Sunday 22-09-11 03:25 PM,16.8987224546606,9.5,22.3,12.8975,1.0,18.821428571428573,44.142857142857146,6.5,17.0,0.04,0.6882665314923231
Bryce Perkins,QB,5000.0,LA,BUF,Full,Thursday 22-09-08 05:20 PM,12.467438554089734,5.034055944055944,11.264037004662004,,1.8355724038049814,26.071428571428573,52.07142857142857,-0.07142857142857142,1.0,0.07729943667443667,0.7246052383433721
Reid Sinnett,QB,5000.0,PHI,DET,Main,Sunday 22-09-11 01:00 PM,7.272744956994509,3.887651098901099,10.611015442890443,,2.6015703635418728,25.25,46.5,-4.0,25.0,0.04669289044289044,0.30882456804595654
Tua Tagovailoa,QB,5560.0,MIA,NE,Main,Sunday 22-09-11 01:00 PM,10.429182849476701,8.2,23.3,12.76,1.0,23.75,44.714285714285715,-2.7857142857142856,2.0,0.07,1.2044664301115655
Jacob Eason,QB,4000.0,SEA,DEN,Full,Monday 22-09-12 05:15 PM,7.055963144042219,4.019742132867133,10.833643648018647,,1.0,18.785714285714285,41.714285714285715,4.142857142857143,9.0,0.04825101981351981,0.8302390512004659
Jordan Love,QB,4860.0,GB,MIN,Main,Sunday 22-09-11 03:25 PM,6.241102694336109,0.5,8.6,3.57,1.9876084054206373,25.107142857142858,48.714285714285715,-1.5,16.0,0.0,0.0
Nate Stanley,QB,5000.0,MIN,GB,Main,Sunday 22-09-11 03:25 PM,7.53560452968551,5.67477904040404,12.868661616161617,,2.322318620550357,23.607142857142858,48.714285714285715,1.5,30.0,0.08862626262626264,0.6566550541033179
James Morgan,QB,5000.0,IND,HOU,Main,Sunday 22-09-11 12:00 PM,8.80348607776696,4.814481351981352,12.33254662004662,,1.2640724785155548,26.214285714285715,44.714285714285715,-7.714285714285714,13.0,0.0761509324009324,1.0365730407928337
Jake Luton,QB,5100.0,JAX,WAS,Main,Sunday 22-09-11 01:00 PM,9.232741331171509,5.6,18.8,10.726666666666667,1.0461354442922133,20.107142857142858,44.07142857142857,3.857142857142857,28.0,0.02,0.32895670214003
Justin Herbert,QB,7040.0,LAC,LV,Main,Sunday 22-09-11 01:25 PM,21.160083479938507,16.4,31.2,24.3325,1.0,27.821428571428573,51.642857142857146,-4.0,12.0,0.17,2.925132758842373
Ben DiNucci,QB,4450.0,DAL,TB,Full,Sunday 22-09-11 07:20 PM,5.736489603462459,5.423224067599067,13.025796911421912,,1.0,24.714285714285715,51.785714285714285,2.357142857142857,20.0,0.09019318181818181,1.5519237103564114
